state,date,res_dex,num_devices
RI,2020-02-07,67.0075,53221
RI,2020-02-08,48.247501,51639
RI,2020-02-09,36.235199,50646
RI,2020-02-10,63.7351,53279
RI,2020-02-11,67.191101,53355
RI,2020-02-12,69.045403,53905
RI,2020-02-13,64.5009,49725
RI,2020-02-14,71.421898,50485
RI,2020-02-15,48.4813,49549
RI,2020-02-16,41.833,48590
RI,2020-02-17,55.946701,49466
RI,2020-02-18,58.397499,50265
RI,2020-02-19,59.582298,50310
RI,2020-02-20,58.0756,50431
RI,2020-02-21,61.1418,50527
RI,2020-02-22,49.595501,50036
RI,2020-02-23,37.816002,49232
RI,2020-02-24,77.462601,52386
RI,2020-02-25,70.316597,52324
RI,2020-02-26,71.642502,51947
RI,2020-02-27,69.571602,53422
RI,2020-02-28,78.941704,52085
RI,2020-02-29,52.808102,50871
RI,2020-03-01,40.122101,49963
RI,2020-03-02,65.852699,51718
RI,2020-03-03,70.465897,51708
RI,2020-03-04,67.085403,51467
RI,2020-03-05,65.354202,51210
RI,2020-03-06,63.565498,50198
RI,2020-03-07,44.4048,48234
RI,2020-03-08,36.241501,47276
RI,2020-03-09,57.892899,49596
RI,2020-03-10,56.103699,48929
RI,2020-03-11,48.259701,44201
RI,2020-03-12,50.482498,46806
RI,2020-03-13,50.1418,49410
RI,2020-03-14,29.0154,45119
RI,2020-03-15,27.4028,46248
RI,2020-03-16,38.3438,47175
RI,2020-03-17,30.2913,46380
RI,2020-03-18,33.128502,46509
RI,2020-03-19,26.0422,46082
RI,2020-03-20,28.381001,47014
RI,2020-03-21,22.158899,45438
RI,2020-03-22,20.2862,44667
RI,2020-03-23,22.5103,45410
RI,2020-03-24,25.2924,45727
RI,2020-03-25,25.834,45406
RI,2020-03-26,29.624001,46593
RI,2020-03-27,32.445,47176
RI,2020-03-28,28.685801,46223
RI,2020-03-29,22.635099,44933
RI,2020-03-30,22.835501,45844
RI,2020-03-31,24.181,46206
RI,2020-04-01,22.2486,43711
RI,2020-04-02,20.314199,42556
RI,2020-04-03,21.2089,42823
RI,2020-04-04,22.4468,42276
RI,2020-04-05,16.5811,41443
RI,2020-04-06,20.275299,42555
RI,2020-04-07,20.510401,43467
RI,2020-04-08,19.6175,42005
RI,2020-04-09,16.738899,42842
RI,2020-04-10,25.2381,43114
RI,2020-04-11,24.509001,42113
RI,2020-04-12,12.5804,40385
RI,2020-04-13,12.1612,40097
RI,2020-04-14,17.417101,36875
RI,2020-04-15,15.2886,35238
RI,2020-04-16,14.6373,34973
RI,2020-04-17,17.208599,35481
RI,2020-04-18,13.7418,35296
RI,2020-04-19,16.065001,39234
RI,2020-04-20,14.3366,39759
RI,2020-04-21,15.4431,39964
RI,2020-04-22,17.695801,39148
RI,2020-04-23,18.7703,39099
RI,2020-04-24,17.857401,39091
RI,2020-04-25,26.249599,41963
RI,2020-04-26,15.3848,39945
RI,2020-04-27,15.3602,37883
RI,2020-04-28,19.816601,39749
RI,2020-04-29,19.515699,39275
RI,2020-04-30,13.7669,37821
RI,2020-05-01,17.508499,38867
RI,2020-05-02,23.2449,40707
RI,2020-05-03,18.5119,40117
RI,2020-05-04,20.991199,40317
RI,2020-05-05,24.6457,40181
RI,2020-05-06,21.0919,40701
RI,2020-05-07,23.5916,40361
RI,2020-05-08,25.4042,39729
RI,2020-05-09,35.051102,41213
RI,2020-05-10,26.646999,41483
RI,2020-05-11,17.972601,39789
RI,2020-05-12,21.951099,39919
RI,2020-05-13,25.387899,40411
RI,2020-05-14,26.7658,40680
RI,2020-05-15,30.743799,41405
RI,2020-05-16,39.507401,42557
RI,2020-05-17,26.348801,40856
RI,2020-05-18,24.859501,41240
RI,2020-05-19,26.4813,40351
RI,2020-05-20,27.901899,40018
RI,2020-05-21,28.9133,40179
RI,2020-05-22,36.7701,41209
RI,2020-05-23,32.516201,41908
RI,2020-05-24,29.9508,42048
RI,2020-05-25,22.875299,40253
RI,2020-05-26,31.771799,42547
RI,2020-05-27,29.895901,40313
RI,2020-05-28,23.5441,39767
RI,2020-05-29,28.243,43145
RI,2020-05-30,27.5154,41142
RI,2020-05-31,28.617701,42454
RI,2020-06-01,28.7115,41399
RI,2020-06-02,29.645399,40837
RI,2020-06-03,34.319901,40959
SC,2020-01-20,66.348801,428178
SC,2020-01-21,106.5054,437836
SC,2020-01-22,105.9219,436927
SC,2020-01-23,109.5068,442702
SC,2020-01-24,116.0058,443379
SC,2020-01-25,80.900803,430278
SC,2020-01-26,48.9077,431273
SC,2020-01-27,120.1908,742877
SC,2020-01-28,128.854,742088
SC,2020-01-29,123.2568,747083
SC,2020-01-30,138.597,742476
SC,2020-01-31,142.94769,744725
SC,2020-02-01,107.3479,708500
SC,2020-02-02,63.91,701783
SC,2020-02-03,106.3357,448774
SC,2020-02-04,111.1973,455955
SC,2020-02-05,107.3518,458222
SC,2020-02-06,90.029503,461325
SC,2020-02-07,117.7637,459422
SC,2020-02-08,82.430603,448663
SC,2020-02-09,57.928101,442649
SC,2020-02-10,117.0922,457967
SC,2020-02-11,121.7756,456707
SC,2020-02-12,113.5776,458931
SC,2020-02-13,112.5509,433823
SC,2020-02-14,137.3335,442750
SC,2020-02-15,100.3423,441919
SC,2020-02-16,59.020401,436941
SC,2020-02-17,87.552101,445577
SC,2020-02-18,114.0704,452134
SC,2020-02-19,113.5969,454249
SC,2020-02-20,105.0845,458599
SC,2020-02-21,122.1418,452768
SC,2020-02-22,99.958504,442967
SC,2020-02-23,59.338299,432581
SC,2020-02-24,112.4861,451627
SC,2020-02-25,120.9932,456316
SC,2020-02-26,127.061,451560
SC,2020-02-27,135.23531,458300
SC,2020-02-28,155.2287,449680
SC,2020-02-29,127.2982,445226
SC,2020-03-01,67.0522,441767
SC,2020-03-02,115.3879,453133
SC,2020-03-03,115.6115,452949
SC,2020-03-04,113.8175,452994
SC,2020-03-05,111.681,449465
SC,2020-03-06,145.158,443334
SC,2020-03-07,108.5715,434343
SC,2020-03-08,64.442902,423169
SC,2020-03-09,120.2104,436206
SC,2020-03-10,120.2312,433181
SC,2020-03-11,109.5653,392533
SC,2020-03-12,107.0668,419610
SC,2020-03-13,109.2937,437756
SC,2020-03-14,69.808601,418916
SC,2020-03-15,51.252201,426998
SC,2020-03-16,86.893501,430151
SC,2020-03-17,77.388603,429274
SC,2020-03-18,73.894897,419432
SC,2020-03-19,65.089401,420969
SC,2020-03-20,60.092999,423856
SC,2020-03-21,41.231098,414226
SC,2020-03-22,33.447201,405117
SC,2020-03-23,47.034302,411630
SC,2020-03-24,46.830601,415032
SC,2020-03-25,58.183601,413758
SC,2020-03-26,59.785301,411542
SC,2020-03-27,71.029602,413449
SC,2020-03-28,63.221401,407128
SC,2020-03-29,39.788502,403653
SC,2020-03-30,55.253601,415346
SC,2020-03-31,49.393299,418296
SC,2020-04-01,51.901402,401544
SC,2020-04-02,52.533798,396975
SC,2020-04-03,61.357601,400642
SC,2020-04-04,55.339802,390250
SC,2020-04-05,34.585701,387467
SC,2020-04-06,49.985802,394196
SC,2020-04-07,46.597099,401803
SC,2020-04-08,43.317501,391377
SC,2020-04-09,43.8465,399527
SC,2020-04-10,59.606602,397439
SC,2020-04-11,51.889,393947
SC,2020-04-12,16.3151,385276
SC,2020-04-13,43.148701,399284
SC,2020-04-14,45.8936,343438
SC,2020-04-15,44.684799,335809
SC,2020-04-16,44.415001,332471
SC,2020-04-17,54.125999,334183
SC,2020-04-18,55.581299,346578
SC,2020-04-19,26.0109,375765
SC,2020-04-20,38.652901,385559
SC,2020-04-21,51.382801,379990
SC,2020-04-22,52.636299,374131
SC,2020-04-23,41.229,374993
SC,2020-04-24,61.5756,380624
SC,2020-04-25,66.437798,392112
SC,2020-04-26,43.436699,380948
SC,2020-04-27,56.4832,368422
SC,2020-04-28,56.401501,372905
SC,2020-04-29,51.394001,375982
SC,2020-04-30,44.034199,372848
SC,2020-05-01,59.732101,368759
SC,2020-05-02,63.905201,377469
SC,2020-05-03,40.392601,372413
SC,2020-05-04,65.107697,379844
SC,2020-05-05,69.746696,387114
SC,2020-05-06,63.557701,385331
SC,2020-05-07,73.915802,379662
SC,2020-05-08,87.154701,380276
SC,2020-05-09,115.4136,387948
SC,2020-05-10,61.188301,385756
SC,2020-05-11,62.7244,375292
SC,2020-05-12,63.816101,375459
SC,2020-05-13,72.526299,377837
SC,2020-05-14,77.929199,378557
SC,2020-05-15,89.465698,383820
SC,2020-05-16,108.3367,392844
SC,2020-05-17,65.914299,387904
SC,2020-05-18,72.9384,401586
SC,2020-05-19,70.237801,391799
SC,2020-05-20,61.9851,388800
SC,2020-05-21,82.168701,390866
SC,2020-05-22,100.0385,399194
SC,2020-05-23,120.7522,409121
SC,2020-05-24,78.226097,407788
SC,2020-05-25,62.491001,392958
SC,2020-05-26,90.915703,408598
SC,2020-05-27,71.408302,390653
SC,2020-05-28,76.050201,387899
SC,2020-05-29,82.363899,414994
SC,2020-05-30,68.8284,393071
SC,2020-05-31,56.788101,397341
SC,2020-06-01,77.974197,388752
SC,2020-06-02,80.415802,385537
SC,2020-06-03,103.9225,385691
SD,2020-01-20,42.632999,57663
SD,2020-01-21,53.056702,58923
SD,2020-01-22,50.275501,59122
SD,2020-01-23,56.713001,59438
SD,2020-01-24,60.759602,58479
SD,2020-01-25,45.9963,56950
SD,2020-01-26,31.209801,57540
SD,2020-01-27,63.270401,93582
SD,2020-01-28,70.887299,94795
SD,2020-01-29,64.100502,94254
SD,2020-01-30,74.4813,94122
SD,2020-01-31,83.4123,94557
SD,2020-02-01,88.909401,91949
SD,2020-02-02,37.518002,89568
SD,2020-02-03,46.593102,60508
SD,2020-02-04,60.6413,60590
SD,2020-02-05,55.540798,60767
SD,2020-02-06,59.0298,60664
SD,2020-02-07,63.5723,61058
SD,2020-02-08,63.7677,60284
SD,2020-02-09,32.398998,58596
SD,2020-02-10,57.863098,60870
SD,2020-02-11,63.4006,61374
SD,2020-02-12,48.581902,61928
SD,2020-02-13,55.935001,58143
SD,2020-02-14,62.702099,59919
SD,2020-02-15,77.457901,58857
SD,2020-02-16,44.2356,58112
SD,2020-02-17,39.0984,59372
SD,2020-02-18,55.185699,60482
SD,2020-02-19,54.528702,60421
SD,2020-02-20,63.151299,60294
SD,2020-02-21,74.189598,60323
SD,2020-02-22,65.073196,58933
SD,2020-02-23,36.490398,58388
SD,2020-02-24,58.6422,62789
SD,2020-02-25,55.8811,61514
SD,2020-02-26,65.612198,60872
SD,2020-02-27,71.834396,61786
SD,2020-02-28,89.146103,60125
SD,2020-02-29,81.889603,59816
SD,2020-03-01,39.439701,58976
SD,2020-03-02,58.9562,60538
SD,2020-03-03,61.105202,60751
SD,2020-03-04,61.967999,61233
SD,2020-03-05,63.841301,60481
SD,2020-03-06,72.243896,59025
SD,2020-03-07,81.596901,57762
SD,2020-03-08,44.324902,56583
SD,2020-03-09,60.4575,57812
SD,2020-03-10,61.867802,57542
SD,2020-03-11,47.967899,52219
SD,2020-03-12,47.0965,56275
SD,2020-03-13,50.670799,58141
SD,2020-03-14,25.4391,55584
SD,2020-03-15,25.5991,55886
SD,2020-03-16,37.0947,57517
SD,2020-03-17,37.8881,57358
SD,2020-03-18,34.688702,57441
SD,2020-03-19,27.7658,58053
SD,2020-03-20,28.372101,57831
SD,2020-03-21,21.715,55768
SD,2020-03-22,20.365601,54582
SD,2020-03-23,30.6054,56215
SD,2020-03-24,29.621901,57346
SD,2020-03-25,28.4226,56800
SD,2020-03-26,28.815599,56452
SD,2020-03-27,34.259602,57243
SD,2020-03-28,26.1975,56865
SD,2020-03-29,25.723499,57111
SD,2020-03-30,30.997101,58597
SD,2020-03-31,27.9897,58324
SD,2020-04-01,26.6528,57450
SD,2020-04-02,21.092501,54914
SD,2020-04-03,26.2803,55466
SD,2020-04-04,25.5501,53694
SD,2020-04-05,20.084299,53896
SD,2020-04-06,25.930201,54838
SD,2020-04-07,25.749399,55424
SD,2020-04-08,21.5289,53837
SD,2020-04-09,20.687401,54585
SD,2020-04-10,30.9049,55093
SD,2020-04-11,22.841299,54723
SD,2020-04-12,8.7047997,50581
SD,2020-04-13,17.049299,52213
SD,2020-04-14,15.9067,47357
SD,2020-04-15,15.1912,45101
SD,2020-04-16,14.4423,44971
SD,2020-04-17,18.5231,45186
SD,2020-04-18,23.851299,48254
SD,2020-04-19,15.4516,51690
SD,2020-04-20,16.141701,51221
SD,2020-04-21,20.0583,50620
SD,2020-04-22,21.024599,49539
SD,2020-04-23,20.3522,50033
SD,2020-04-24,23.7591,50784
SD,2020-04-25,30.438801,53043
SD,2020-04-26,24.451099,51779
SD,2020-04-27,21.947599,49807
SD,2020-04-28,19.9928,50781
SD,2020-04-29,20.9412,49358
SD,2020-04-30,20.211599,49214
SD,2020-05-01,24.7484,49688
SD,2020-05-02,34.7645,52222
SD,2020-05-03,22.7372,53376
SD,2020-05-04,21.7537,51025
SD,2020-05-05,24.8332,50917
SD,2020-05-06,24.389799,50969
SD,2020-05-07,25.3985,51612
SD,2020-05-08,34.249199,51137
SD,2020-05-09,41.567902,54336
SD,2020-05-10,27.7283,53579
SD,2020-05-11,22.757,50852
SD,2020-05-12,23.166201,50834
SD,2020-05-13,25.0723,51929
SD,2020-05-14,29.843201,51829
SD,2020-05-15,34.758099,52546
SD,2020-05-16,41.599602,54914
SD,2020-05-17,30.025499,53099
SD,2020-05-18,36.5611,54343
SD,2020-05-19,30.7019,51784
SD,2020-05-20,30.2694,52418
SD,2020-05-21,34.258499,52547
SD,2020-05-22,39.663799,52648
SD,2020-05-23,46.388199,57197
SD,2020-05-24,36.789101,56010
SD,2020-05-25,24.254499,51973
SD,2020-05-26,40.677898,55264
SD,2020-05-27,32.945099,51099
SD,2020-05-28,31.2355,50578
SD,2020-05-29,40.440601,56147
SD,2020-05-30,29.913401,52116
SD,2020-05-31,32.748901,55800
SD,2020-06-01,29.113001,53253
SD,2020-06-02,32.6301,52852
SD,2020-06-03,39.244499,52123
TN,2020-01-20,65.752701,578996
TN,2020-01-21,105.4612,588679
TN,2020-01-22,101.6676,591231
TN,2020-01-23,104.4959,598673
TN,2020-01-24,118.7257,597675
TN,2020-01-25,82.502403,581644
TN,2020-01-26,56.275101,580306
TN,2020-01-27,118.288,995277
TN,2020-01-28,130.8838,998303
TN,2020-01-29,117.879,999012
TN,2020-01-30,124.0961,987425
TN,2020-01-31,146.4176,1001841
TN,2020-02-01,113.0048,967007
TN,2020-02-02,70.455002,951441
TN,2020-02-03,99.785698,605131
TN,2020-02-04,106.0664,614952
TN,2020-02-05,99.222397,618208
TN,2020-02-06,91.804497,612897
TN,2020-02-07,95.385803,611779
TN,2020-02-08,90.689796,599102
TN,2020-02-09,65.295303,596354
TN,2020-02-10,97.070396,614952
TN,2020-02-11,105.4905,610869
TN,2020-02-12,104.5663,620148
TN,2020-02-13,104.3921,580818
TN,2020-02-14,147.8389,596772
TN,2020-02-15,105.5583,596871
TN,2020-02-16,75.019699,587095
TN,2020-02-17,85.2379,595685
TN,2020-02-18,115.7847,605291
TN,2020-02-19,117.9694,606848
TN,2020-02-20,112.0058,611147
TN,2020-02-21,132.15421,603831
TN,2020-02-22,113.0718,594113
TN,2020-02-23,64.648399,580542
TN,2020-02-24,113.2684,604109
TN,2020-02-25,125.4262,608311
TN,2020-02-26,117.623,606564
TN,2020-02-27,126.1078,615959
TN,2020-02-28,150.7791,611009
TN,2020-02-29,146.1024,601364
TN,2020-03-01,75.3284,596075
TN,2020-03-02,109.4924,609585
TN,2020-03-03,102.3,608860
TN,2020-03-04,120.3272,600558
TN,2020-03-05,130.3325,596379
TN,2020-03-06,131.76579,590750
TN,2020-03-07,114.4609,581109
TN,2020-03-08,73.4244,567271
TN,2020-03-09,111.1,585314
TN,2020-03-10,104.935,580397
TN,2020-03-11,95.305199,530253
TN,2020-03-12,92.938004,574852
TN,2020-03-13,94.385101,584536
TN,2020-03-14,59.830299,556827
TN,2020-03-15,47.308102,555346
TN,2020-03-16,79.549004,562198
TN,2020-03-17,68.823402,558435
TN,2020-03-18,67.138199,557149
TN,2020-03-19,62.235699,563647
TN,2020-03-20,52.061199,572007
TN,2020-03-21,34.723701,549427
TN,2020-03-22,35.187599,543871
TN,2020-03-23,46.926498,555633
TN,2020-03-24,43.237598,562375
TN,2020-03-25,54.437099,554546
TN,2020-03-26,61.063702,556135
TN,2020-03-27,67.750603,562518
TN,2020-03-28,56.6936,566202
TN,2020-03-29,42.7892,557135
TN,2020-03-30,52.264301,566218
TN,2020-03-31,42.828701,561441
TN,2020-04-01,47.676701,541000
TN,2020-04-02,50.394299,537023
TN,2020-04-03,50.434101,541194
TN,2020-04-04,43.3983,525029
TN,2020-04-05,32.520302,522020
TN,2020-04-06,44.063499,531592
TN,2020-04-07,43.6264,545927
TN,2020-04-08,45.938202,544692
TN,2020-04-09,46.063599,543899
TN,2020-04-10,56.852402,537227
TN,2020-04-11,49.354698,534846
TN,2020-04-12,15.5746,521463
TN,2020-04-13,41.585201,531142
TN,2020-04-14,39.968498,470129
TN,2020-04-15,40.707298,450350
TN,2020-04-16,39.834599,448455
TN,2020-04-17,48.076099,455437
TN,2020-04-18,51.220699,470599
TN,2020-04-19,27.9492,508169
TN,2020-04-20,40.634602,510984
TN,2020-04-21,47.233398,509551
TN,2020-04-22,46.242802,500737
TN,2020-04-23,40.961498,499801
TN,2020-04-24,54.717899,506857
TN,2020-04-25,50.506599,526116
TN,2020-04-26,34.5849,507476
TN,2020-04-27,50.323399,492540
TN,2020-04-28,50.635799,503215
TN,2020-04-29,43.4687,504327
TN,2020-04-30,42.7225,491590
TN,2020-05-01,54.941399,488703
TN,2020-05-02,63.198399,506392
TN,2020-05-03,40.0452,525879
TN,2020-05-04,62.537399,513537
TN,2020-05-05,64.882103,511854
TN,2020-05-06,56.4855,511583
TN,2020-05-07,68.143997,507303
TN,2020-05-08,72.203903,505694
TN,2020-05-09,108.9647,520283
TN,2020-05-10,65.832298,520108
TN,2020-05-11,60.421501,501219
TN,2020-05-12,57.8769,502803
TN,2020-05-13,65.429802,507353
TN,2020-05-14,77.117599,505984
TN,2020-05-15,82.701698,511627
TN,2020-05-16,97.396797,522974
TN,2020-05-17,58.4538,516591
TN,2020-05-18,73.934097,529875
TN,2020-05-19,69.827797,510607
TN,2020-05-20,65.897903,506772
TN,2020-05-21,78.513802,508217
TN,2020-05-22,86.019699,517242
TN,2020-05-23,103.4822,531128
TN,2020-05-24,71.335503,520334
TN,2020-05-25,49.965698,504050
TN,2020-05-26,83.237503,529312
TN,2020-05-27,67.793198,501525
TN,2020-05-28,67.789902,503107
TN,2020-05-29,83.777901,531918
TN,2020-05-30,64.495399,494676
TN,2020-05-31,59.794498,505939
TN,2020-06-01,68.065598,495838
TN,2020-06-02,69.321899,492433
TN,2020-06-03,87.341003,497514
TX,2020-01-20,87.3368,2286293
TX,2020-01-21,129.5784,2353190
TX,2020-01-22,120.8346,2364256
TX,2020-01-23,136.2924,2373529
TX,2020-01-24,154.96719,2357238
TX,2020-01-25,120.6077,2308221
TX,2020-01-26,87.962601,2297910
TX,2020-01-27,151.5192,3964383
TX,2020-01-28,153.7019,3986181
TX,2020-01-29,154.06081,3976379
TX,2020-01-30,162.74451,3972703
TX,2020-01-31,195.7037,4013318
TX,2020-02-01,159.276,3833204
TX,2020-02-02,98.619499,3747474
TX,2020-02-03,125.7862,2432973
TX,2020-02-04,135.4774,2468692
TX,2020-02-05,118.2909,2456178
TX,2020-02-06,137.54201,2432116
TX,2020-02-07,166.86121,2435169
TX,2020-02-08,133.2023,2383096
TX,2020-02-09,88.949997,2382123
TX,2020-02-10,133.3157,2484430
TX,2020-02-11,134.56931,2465657
TX,2020-02-12,130.13901,2446284
TX,2020-02-13,137.034,2276260
TX,2020-02-14,168.77541,2346664
TX,2020-02-15,124.8205,2325941
TX,2020-02-16,96.3022,2292208
TX,2020-02-17,109.8595,2364455
TX,2020-02-18,140.9754,2407201
TX,2020-02-19,135.03819,2403394
TX,2020-02-20,142.6196,2407851
TX,2020-02-21,166.87621,2388387
TX,2020-02-22,133.30949,2326949
TX,2020-02-23,89.2808,2296594
TX,2020-02-24,142.7692,2402185
TX,2020-02-25,152.1544,2401059
TX,2020-02-26,153.2984,2382446
TX,2020-02-27,165.6732,2422466
TX,2020-02-28,195.2903,2382098
TX,2020-02-29,186.5132,2337131
TX,2020-03-01,127.7759,2329245
TX,2020-03-02,140.29179,2383525
TX,2020-03-03,162.1633,2395207
TX,2020-03-04,148.14101,2405322
TX,2020-03-05,163.9053,2354608
TX,2020-03-06,179.7731,2323647
TX,2020-03-07,145.6144,2257493
TX,2020-03-08,101.0525,2197212
TX,2020-03-09,124.1559,2254867
TX,2020-03-10,117.0367,2215718
TX,2020-03-11,100.8334,1989262
TX,2020-03-12,103.3573,2143319
TX,2020-03-13,99.507896,2216025
TX,2020-03-14,74.326797,2155636
TX,2020-03-15,61.2999,2194642
TX,2020-03-16,98.798103,2252419
TX,2020-03-17,86.819702,2246879
TX,2020-03-18,81.635201,2246712
TX,2020-03-19,69.946404,2261568
TX,2020-03-20,59.757,2276728
TX,2020-03-21,38.611698,2198239
TX,2020-03-22,40.064098,2139240
TX,2020-03-23,62.245201,2187766
TX,2020-03-24,66.153198,2180005
TX,2020-03-25,55.991199,2151536
TX,2020-03-26,56.978001,2151642
TX,2020-03-27,62.375,2174851
TX,2020-03-28,51.337399,2171001
TX,2020-03-29,39.686001,2131939
TX,2020-03-30,48.0578,2200024
TX,2020-03-31,53.212502,2185981
TX,2020-04-01,53.463402,2132570
TX,2020-04-02,49.026001,2125740
TX,2020-04-03,50.600498,2160755
TX,2020-04-04,37.5205,2068622
TX,2020-04-05,31.838699,2051599
TX,2020-04-06,44.2547,2086584
TX,2020-04-07,46.598598,2124375
TX,2020-04-08,49.347401,2086833
TX,2020-04-09,47.162498,2142904
TX,2020-04-10,60.691002,2115776
TX,2020-04-11,48.3657,2105310
TX,2020-04-12,26.123899,2045362
TX,2020-04-13,44.212002,2042853
TX,2020-04-14,40.246498,1817338
TX,2020-04-15,39.1465,1737474
TX,2020-04-16,38.146099,1743188
TX,2020-04-17,41.643002,1774962
TX,2020-04-18,49.423302,1846692
TX,2020-04-19,32.532001,2011179
TX,2020-04-20,40.2966,1979169
TX,2020-04-21,46.578098,1983093
TX,2020-04-22,41.760101,1987130
TX,2020-04-23,49.982601,1934159
TX,2020-04-24,57.5173,1963930
TX,2020-04-25,71.875603,2055612
TX,2020-04-26,50.590401,1994695
TX,2020-04-27,48.910702,1920247
TX,2020-04-28,47.368401,1992041
TX,2020-04-29,48.075699,1969687
TX,2020-04-30,45.6782,1905473
TX,2020-05-01,55.2812,1904676
TX,2020-05-02,68.995903,1980032
TX,2020-05-03,46.770699,1980450
TX,2020-05-04,57.717499,1951363
TX,2020-05-05,62.8815,1993393
TX,2020-05-06,60.342999,1989174
TX,2020-05-07,64.504898,1988841
TX,2020-05-08,78.889702,2002582
TX,2020-05-09,113.1601,2041176
TX,2020-05-10,70.974297,2033735
TX,2020-05-11,57.028999,1968711
TX,2020-05-12,54.859901,2010073
TX,2020-05-13,65.113297,2003928
TX,2020-05-14,67.4618,2010597
TX,2020-05-15,73.601601,2045312
TX,2020-05-16,83.016296,2088884
TX,2020-05-17,68.125298,1992042
TX,2020-05-18,82.892601,2037489
TX,2020-05-19,71.186699,1972179
TX,2020-05-20,67.746597,1967079
TX,2020-05-21,75.9757,1982875
TX,2020-05-22,87.473701,2000888
TX,2020-05-23,102.991,2083290
TX,2020-05-24,64.4515,2081638
TX,2020-05-25,47.127899,1977792
TX,2020-05-26,87.894699,2129924
TX,2020-05-27,70.167603,1999216
TX,2020-05-28,67.281601,1991650
TX,2020-05-29,94.631699,2080786
TX,2020-05-30,72.249001,1950103
TX,2020-05-31,64.860603,2034453
TX,2020-06-01,64.582298,2000772
TX,2020-06-02,67.805099,1973055
TX,2020-06-03,82.623802,1972818
UT,2020-01-20,137.1595,183767
UT,2020-01-21,137.99049,189014
UT,2020-01-22,132.6839,189532
UT,2020-01-23,154.0528,189745
UT,2020-01-24,155.7988,189011
UT,2020-01-25,101.1543,184728
UT,2020-01-26,89.402397,183887
UT,2020-01-27,162.6465,311159
UT,2020-01-28,154.067,312688
UT,2020-01-29,154.9433,312155
UT,2020-01-30,173.6097,310146
UT,2020-01-31,187.3773,311829
UT,2020-02-01,137.552,301219
UT,2020-02-02,99.129898,290727
UT,2020-02-03,100.9858,190795
UT,2020-02-04,132.37379,197022
UT,2020-02-05,134.4048,198060
UT,2020-02-06,144.1308,195326
UT,2020-02-07,159.3231,194963
UT,2020-02-08,121.2686,190197
UT,2020-02-09,98.468498,188402
UT,2020-02-10,152.1093,196785
UT,2020-02-11,133.42149,194460
UT,2020-02-12,143.34419,193064
UT,2020-02-13,154.7392,184155
UT,2020-02-14,181.8934,186881
UT,2020-02-15,122.6278,185374
UT,2020-02-16,95.578697,181913
UT,2020-02-17,155.6657,186554
UT,2020-02-18,160.8213,191021
UT,2020-02-19,150.2421,190779
UT,2020-02-20,161.9572,191197
UT,2020-02-21,172.95329,191114
UT,2020-02-22,128.23981,186354
UT,2020-02-23,101.7198,181839
UT,2020-02-24,148.6732,191413
UT,2020-02-25,140.6237,190071
UT,2020-02-26,150.5986,189005
UT,2020-02-27,164.8551,192480
UT,2020-02-28,187.0132,189350
UT,2020-02-29,133.7894,187422
UT,2020-03-01,99.691002,184316
UT,2020-03-02,148.2016,189131
UT,2020-03-03,138.22,189819
UT,2020-03-04,141.4735,190912
UT,2020-03-05,156.3306,188944
UT,2020-03-06,173.98759,186901
UT,2020-03-07,124.1493,184626
UT,2020-03-08,98.697601,180522
UT,2020-03-09,139.5715,187127
UT,2020-03-10,123.3747,185178
UT,2020-03-11,115.204,168997
UT,2020-03-12,124.6728,182522
UT,2020-03-13,116.7949,184442
UT,2020-03-14,85.190201,178620
UT,2020-03-15,70.785103,176378
UT,2020-03-16,103.6624,181586
UT,2020-03-17,85.352997,181204
UT,2020-03-18,61.588299,181330
UT,2020-03-19,65.380402,180180
UT,2020-03-20,53.653999,183726
UT,2020-03-21,41.398899,180154
UT,2020-03-22,36.814301,171002
UT,2020-03-23,56.8386,179718
UT,2020-03-24,55.1684,180642
UT,2020-03-25,54.633801,179564
UT,2020-03-26,53.0378,178579
UT,2020-03-27,60.034901,179014
UT,2020-03-28,51.0891,177348
UT,2020-03-29,29.9121,175780
UT,2020-03-30,51.365799,183437
UT,2020-03-31,50.937599,182714
UT,2020-04-01,48.401501,173772
UT,2020-04-02,45.3643,171624
UT,2020-04-03,51.007099,173473
UT,2020-04-04,40.563202,167978
UT,2020-04-05,22.411501,165901
UT,2020-04-06,42.048599,170341
UT,2020-04-07,43.4669,174010
UT,2020-04-08,46.947601,169474
UT,2020-04-09,43.8512,170462
UT,2020-04-10,54.437901,169288
UT,2020-04-11,50.0886,167715
UT,2020-04-12,18.8277,158631
UT,2020-04-13,35.817101,162610
UT,2020-04-14,35.7836,153138
UT,2020-04-15,26.997801,143109
UT,2020-04-16,27.5065,145649
UT,2020-04-17,31.6003,142560
UT,2020-04-18,48.7215,151095
UT,2020-04-19,21.6127,160595
UT,2020-04-20,32.595798,158644
UT,2020-04-21,35.617901,157966
UT,2020-04-22,35.663601,156384
UT,2020-04-23,34.285999,153900
UT,2020-04-24,42.040501,156467
UT,2020-04-25,63.685799,166197
UT,2020-04-26,30.4583,163456
UT,2020-04-27,39.174301,155498
UT,2020-04-28,39.957199,157524
UT,2020-04-29,38.334099,155590
UT,2020-04-30,33.841599,155350
UT,2020-05-01,38.9547,153529
UT,2020-05-02,58.918701,163157
UT,2020-05-03,25.7948,162864
UT,2020-05-04,46.177799,159110
UT,2020-05-05,48.275101,158895
UT,2020-05-06,43.843498,159869
UT,2020-05-07,48.406799,158066
