state,date,density_dex,num_devices
RI,2020-01-23,38.2841,50929
RI,2020-01-24,46.8727,51042
RI,2020-01-25,60.340099,49764
RI,2020-01-26,46.518501,49494
RI,2020-01-27,37.4842,51495
RI,2020-01-28,37.026901,51642
RI,2020-01-29,40.761101,51905
RI,2020-01-30,38.255699,51020
RI,2020-01-31,54.180698,51135
RI,2020-02-01,65.815697,49841
RI,2020-02-02,44.3433,49495
RI,2020-02-03,36.971401,52283
RI,2020-02-04,40.847401,53499
RI,2020-02-05,40.316502,53830
RI,2020-02-06,38.870602,53128
RI,2020-02-07,50.886299,53221
RI,2020-02-08,77.860603,51639
RI,2020-02-09,57.572498,50646
RI,2020-02-10,37.3815,53279
RI,2020-02-11,36.802799,53355
RI,2020-02-12,41.268902,53905
RI,2020-02-13,39.858601,49725
RI,2020-02-14,56.965698,50485
RI,2020-02-15,69.743202,49549
RI,2020-02-16,53.463402,48590
RI,2020-02-17,54.198002,49466
RI,2020-02-18,46.5886,50265
RI,2020-02-19,43.974602,50310
RI,2020-02-20,47.151501,50431
RI,2020-02-21,52.5741,50527
RI,2020-02-22,66.017799,50036
RI,2020-02-23,47.946098,49232
RI,2020-02-24,38.7794,52386
RI,2020-02-25,39.546001,52324
RI,2020-02-26,42.2939,51947
RI,2020-02-27,45.313702,53422
RI,2020-02-28,57.4501,52085
RI,2020-02-29,70.827202,50871
RI,2020-03-01,56.453899,49963
RI,2020-03-02,43.874599,51718
RI,2020-03-03,40.240002,51708
RI,2020-03-04,43.091702,51467
RI,2020-03-05,42.1362,51210
RI,2020-03-06,46.932201,50198
RI,2020-03-07,60.661999,48234
RI,2020-03-08,47.531799,47276
RI,2020-03-09,33.294102,49596
RI,2020-03-10,33.140701,48929
RI,2020-03-11,24.9585,44201
RI,2020-03-12,24.622999,46806
RI,2020-03-13,34.014198,49410
RI,2020-03-14,29.215099,45119
RI,2020-03-15,28.4086,46248
RI,2020-03-16,24.559401,47175
RI,2020-03-17,18.2353,46380
RI,2020-03-18,19.068199,46509
RI,2020-03-19,15.9824,46082
RI,2020-03-20,21.7162,47014
RI,2020-03-21,19.3517,45438
RI,2020-03-22,15.7284,44667
RI,2020-03-23,11.9524,45410
RI,2020-03-24,13.9852,45727
RI,2020-03-25,12.3712,45406
RI,2020-03-26,14.6825,46593
RI,2020-03-27,16.0163,47176
RI,2020-03-28,18.3962,46223
RI,2020-03-29,11.7221,44933
RI,2020-03-30,10.8342,45844
RI,2020-03-31,12.7334,46206
RI,2020-04-01,11.9622,43711
RI,2020-04-02,11.7884,42556
RI,2020-04-03,14.5157,42823
RI,2020-04-04,16.262899,42276
RI,2020-04-05,11.5429,41443
RI,2020-04-06,11.2354,42555
RI,2020-04-07,11.2287,43467
RI,2020-04-08,11.3366,42005
RI,2020-04-09,10.7399,42842
RI,2020-04-10,16.4041,43114
RI,2020-04-11,19.0903,42113
RI,2020-04-12,7.6820002,40385
RI,2020-04-13,7.0064998,40097
RI,2020-04-14,10.0227,36875
RI,2020-04-15,10.3548,35238
RI,2020-04-16,9.9912996,34973
RI,2020-04-17,12.3695,35481
RI,2020-04-18,10.693,35296
RI,2020-04-19,11.7383,39234
RI,2020-04-20,11.6922,39759
RI,2020-04-21,11.1329,39964
RI,2020-04-22,13.8041,39148
RI,2020-04-23,13.5163,39099
RI,2020-04-24,14.4017,39091
RI,2020-04-25,19.521999,41963
RI,2020-04-26,13.4979,39945
RI,2020-04-27,12.7047,37883
RI,2020-04-28,15.2985,39749
RI,2020-04-29,14.56,39275
RI,2020-04-30,13.33,37821
RI,2020-05-01,16.846399,38867
RI,2020-05-02,21.2903,40707
RI,2020-05-03,17.6283,40117
RI,2020-05-04,15.4282,40317
RI,2020-05-05,17.870501,40181
RI,2020-05-06,15.2576,40701
RI,2020-05-07,17.072599,40361
RI,2020-05-08,19.3354,39729
RI,2020-05-09,26.9387,41213
RI,2020-05-10,20.109301,41483
RI,2020-05-11,14.7456,39789
RI,2020-05-12,17.216,39919
RI,2020-05-13,18.5072,40411
RI,2020-05-14,18.6479,40680
RI,2020-05-15,21.670799,41405
RI,2020-05-16,27.981701,42557
RI,2020-05-17,22.640699,40856
RI,2020-05-18,18.395201,41240
RI,2020-05-19,20.063,40351
RI,2020-05-20,21.090599,40018
RI,2020-05-21,22.15,40179
RI,2020-05-22,28.9576,41209
RI,2020-05-23,30.6138,41908
RI,2020-05-24,27.904301,42048
RI,2020-05-25,24.630301,40253
RI,2020-05-26,22.177601,42547
RI,2020-05-27,23.9965,40313
RI,2020-05-28,22.0919,39767
RI,2020-05-29,25.48,43145
RI,2020-05-30,31.6105,41142
RI,2020-05-31,30.964199,42454
RI,2020-06-01,25.4272,41399
RI,2020-06-02,22.421,40837
RI,2020-06-03,25.358,40959
SC,2020-01-20,59.088902,428178
SC,2020-01-21,55.1632,437836
SC,2020-01-22,55.5942,436927
SC,2020-01-23,58.593498,442702
SC,2020-01-24,63.459099,443379
SC,2020-01-25,69.190498,430278
SC,2020-01-26,51.944099,431273
SC,2020-01-27,56.035301,447419
SC,2020-01-28,54.963501,444533
SC,2020-01-29,56.669102,447927
SC,2020-01-30,60.248501,443676
SC,2020-01-31,64.611801,445022
SC,2020-02-01,75.116402,432180
SC,2020-02-02,52.000999,432957
SC,2020-02-03,56.319801,448774
SC,2020-02-04,57.3755,455955
SC,2020-02-05,58.7999,458222
SC,2020-02-06,53.877399,461325
SC,2020-02-07,72.521301,459422
SC,2020-02-08,72.000999,448663
SC,2020-02-09,55.518101,442649
SC,2020-02-10,59.507301,457967
SC,2020-02-11,59.393799,456707
SC,2020-02-12,61.796501,458931
SC,2020-02-13,60.433399,433823
SC,2020-02-14,77.057297,442750
SC,2020-02-15,76.906998,441919
SC,2020-02-16,54.073299,436941
SC,2020-02-17,65.913498,445577
SC,2020-02-18,56.674801,452134
SC,2020-02-19,57.1581,454249
SC,2020-02-20,57.751999,458599
SC,2020-02-21,68.037003,452768
SC,2020-02-22,72.7267,442967
SC,2020-02-23,54.712002,432581
SC,2020-02-24,56.671101,451627
SC,2020-02-25,59.649899,456316
SC,2020-02-26,62.7976,451560
SC,2020-02-27,67.300301,458300
SC,2020-02-28,76.201103,449680
SC,2020-02-29,83.845596,445226
SC,2020-03-01,61.742901,441767
SC,2020-03-02,60.555599,453133
SC,2020-03-03,59.096699,452949
SC,2020-03-04,61.086399,452994
SC,2020-03-05,60.873798,449465
SC,2020-03-06,74.417801,443334
SC,2020-03-07,82.3526,434343
SC,2020-03-08,58.330502,423169
SC,2020-03-09,54.191601,436206
SC,2020-03-10,55.8046,433181
SC,2020-03-11,45.597801,392533
SC,2020-03-12,45.482899,419610
SC,2020-03-13,56.296902,437756
SC,2020-03-14,59.796501,418916
SC,2020-03-15,53.285,426998
SC,2020-03-16,48.157902,430151
SC,2020-03-17,42.233299,429274
SC,2020-03-18,39.9505,419432
SC,2020-03-19,39.0047,420969
SC,2020-03-20,43.8316,423856
SC,2020-03-21,34.874599,414226
SC,2020-03-22,25.3368,405117
SC,2020-03-23,27.9778,411630
SC,2020-03-24,29.178101,415032
SC,2020-03-25,33.912601,413758
SC,2020-03-26,31.7572,411542
SC,2020-03-27,37.4617,413449
SC,2020-03-28,43.132099,407128
SC,2020-03-29,29.959299,403653
SC,2020-03-30,28.2258,415346
SC,2020-03-31,29.4475,418296
SC,2020-04-01,30.3988,401544
SC,2020-04-02,29.803699,396975
SC,2020-04-03,38.730202,400642
SC,2020-04-04,36.2267,390250
SC,2020-04-05,24.909901,387467
SC,2020-04-06,26.771601,394196
SC,2020-04-07,26.5928,401803
SC,2020-04-08,23.6322,391377
SC,2020-04-09,26.4244,399527
SC,2020-04-10,34.604801,397439
SC,2020-04-11,37.1329,393947
SC,2020-04-12,14.2795,385276
SC,2020-04-13,23.5592,399284
SC,2020-04-14,22.881901,343438
SC,2020-04-15,26.176399,335809
SC,2020-04-16,26.603901,332471
SC,2020-04-17,31.3964,334183
SC,2020-04-18,33.403,346578
SC,2020-04-19,21.674101,375765
SC,2020-04-20,27.731701,385559
SC,2020-04-21,33.085499,379990
SC,2020-04-22,33.267399,374131
SC,2020-04-23,29.3039,374993
SC,2020-04-24,40.4823,380624
SC,2020-04-25,44.911598,392112
SC,2020-04-26,34.198502,380948
SC,2020-04-27,36.0299,368422
SC,2020-04-28,36.085499,372905
SC,2020-04-29,34.9492,375982
SC,2020-04-30,36.283699,372848
SC,2020-05-01,47.4244,368759
SC,2020-05-02,53.012001,377469
SC,2020-05-03,41.116001,372413
SC,2020-05-04,40.3773,379844
SC,2020-05-05,41.773201,387114
SC,2020-05-06,41.6441,385331
SC,2020-05-07,44.795799,379662
SC,2020-05-08,53.4888,380276
SC,2020-05-09,69.928398,387948
SC,2020-05-10,43.4519,385756
SC,2020-05-11,41.240501,375292
SC,2020-05-12,41.4086,375459
SC,2020-05-13,43.476601,377837
SC,2020-05-14,47.066101,378557
SC,2020-05-15,58.7757,383820
SC,2020-05-16,72.287903,392844
SC,2020-05-17,52.122601,387904
SC,2020-05-18,48.0825,401586
SC,2020-05-19,46.690201,391799
SC,2020-05-20,44.4431,388800
SC,2020-05-21,52.294998,390866
SC,2020-05-22,67.611397,399194
SC,2020-05-23,86.413597,409121
SC,2020-05-24,77.1203,407788
SC,2020-05-25,60.189602,392958
SC,2020-05-26,53.301399,408598
SC,2020-05-27,50.107498,390653
SC,2020-05-28,57.4673,387899
SC,2020-05-29,64.298897,414994
SC,2020-05-30,68.471901,393071
SC,2020-05-31,60.036999,397341
SC,2020-06-01,59.822399,388752
SC,2020-06-02,62.5854,385537
SC,2020-06-03,66.116096,385691
SD,2020-01-20,32.461399,57663
SD,2020-01-21,33.101299,58923
SD,2020-01-22,34.3358,59122
SD,2020-01-23,34.7276,59438
SD,2020-01-24,40.7146,58479
SD,2020-01-25,46.136902,56950
SD,2020-01-26,38.417599,57540
SD,2020-01-27,31.9505,59180
SD,2020-01-28,30.1912,59774
SD,2020-01-29,31.9331,59310
SD,2020-01-30,32.162498,59169
SD,2020-01-31,40.945801,58850
SD,2020-02-01,53.5341,58507
SD,2020-02-02,37.956699,58474
SD,2020-02-03,29.6229,60508
SD,2020-02-04,32.062099,60590
SD,2020-02-05,32.8405,60767
SD,2020-02-06,34.072201,60664
SD,2020-02-07,41.4645,61058
SD,2020-02-08,51.126301,60284
SD,2020-02-09,35.225399,58596
SD,2020-02-10,37.735001,60870
SD,2020-02-11,34.9119,61374
SD,2020-02-12,32.953899,61928
SD,2020-02-13,33.556801,58143
SD,2020-02-14,47.555901,59919
SD,2020-02-15,51.497101,58857
SD,2020-02-16,40.333199,58112
SD,2020-02-17,34.936401,59372
SD,2020-02-18,31.974001,60482
SD,2020-02-19,33.265999,60421
SD,2020-02-20,33.540699,60294
SD,2020-02-21,39.3521,60323
SD,2020-02-22,48.831402,58933
SD,2020-02-23,39.439701,58388
SD,2020-02-24,32.504101,62789
SD,2020-02-25,30.2985,61514
SD,2020-02-26,36.975399,60872
SD,2020-02-27,39.500301,61786
SD,2020-02-28,44.928101,60125
SD,2020-02-29,55.279202,59816
SD,2020-03-01,43.089298,58976
SD,2020-03-02,33.677502,60538
SD,2020-03-03,34.995998,60751
SD,2020-03-04,35.951099,61233
SD,2020-03-05,37.186501,60481
SD,2020-03-06,41.823898,59025
SD,2020-03-07,51.565899,57762
SD,2020-03-08,40.943501,56583
SD,2020-03-09,23.8069,57812
SD,2020-03-10,30.129801,57542
SD,2020-03-11,21.750601,52219
SD,2020-03-12,21.1777,56275
SD,2020-03-13,30.7435,58141
SD,2020-03-14,32.362099,55584
SD,2020-03-15,29.664499,55886
SD,2020-03-16,23.6129,57517
SD,2020-03-17,23.927401,57358
SD,2020-03-18,23.083,57441
SD,2020-03-19,19.719601,58053
SD,2020-03-20,26.8437,57831
SD,2020-03-21,24.7833,55768
SD,2020-03-22,19.6567,54582
SD,2020-03-23,17.750601,56215
SD,2020-03-24,20.8356,57346
SD,2020-03-25,19.1604,56800
SD,2020-03-26,16.086,56452
SD,2020-03-27,20.3032,57243
SD,2020-03-28,23.846001,56865
SD,2020-03-29,19.506701,57111
SD,2020-03-30,14.8259,58597
SD,2020-03-31,16.0175,58324
SD,2020-04-01,16.0681,57450
SD,2020-04-02,12.6343,54914
SD,2020-04-03,22.6903,55466
SD,2020-04-04,23.7337,53694
SD,2020-04-05,17.5847,53896
SD,2020-04-06,14.817,54838
SD,2020-04-07,15.2938,55424
SD,2020-04-08,15.4924,53837
SD,2020-04-09,15.7331,54585
SD,2020-04-10,22.927299,55093
SD,2020-04-11,25.8517,54723
SD,2020-04-12,7.4333,50581
SD,2020-04-13,12.2324,52213
SD,2020-04-14,10.3662,47357
SD,2020-04-15,12.4856,45101
SD,2020-04-16,12.8233,44971
SD,2020-04-17,16.003599,45186
SD,2020-04-18,19.9443,48254
SD,2020-04-19,16.2104,51690
SD,2020-04-20,14.512,51221
SD,2020-04-21,16.2766,50620
SD,2020-04-22,17.4856,49539
SD,2020-04-23,17.3328,50033
SD,2020-04-24,22.3613,50784
SD,2020-04-25,28.830999,53043
SD,2020-04-26,23.233299,51779
SD,2020-04-27,18.226,49807
SD,2020-04-28,18.752899,50781
SD,2020-04-29,18.9559,49358
SD,2020-04-30,20.6364,49214
SD,2020-05-01,25.920601,49688
SD,2020-05-02,32.475601,52222
SD,2020-05-03,25.8591,53376
SD,2020-05-04,18.930099,51025
SD,2020-05-05,20.935301,50917
SD,2020-05-06,20.368299,50969
SD,2020-05-07,21.8393,51612
SD,2020-05-08,29.2285,51137
SD,2020-05-09,39.505699,54336
SD,2020-05-10,30.1033,53579
SD,2020-05-11,19.7777,50852
SD,2020-05-12,19.976101,50834
SD,2020-05-13,20.9681,51929
SD,2020-05-14,22.392401,51829
SD,2020-05-15,29.051001,52546
SD,2020-05-16,38.548,54914
SD,2020-05-17,28.9855,53099
SD,2020-05-18,26.4144,54343
SD,2020-05-19,23.775801,51784
SD,2020-05-20,24.9559,52418
SD,2020-05-21,26.7157,52547
SD,2020-05-22,33.372002,52648
SD,2020-05-23,37.956902,57197
SD,2020-05-24,32.199699,56010
SD,2020-05-25,29.075701,51973
SD,2020-05-26,28.803301,55264
SD,2020-05-27,25.3664,51099
SD,2020-05-28,26.4231,50578
SD,2020-05-29,34.8269,56147
SD,2020-05-30,34.167702,52116
SD,2020-05-31,34.131599,55800
SD,2020-06-01,25.431601,53253
SD,2020-06-02,25.9212,52852
SD,2020-06-03,28.737499,52123
TN,2020-01-20,68.078598,578996
TN,2020-01-21,65.185097,588679
TN,2020-01-22,64.905701,591231
TN,2020-01-23,68.3545,598673
TN,2020-01-24,76.138496,597675
TN,2020-01-25,80.533302,581644
TN,2020-01-26,58.580002,580306
TN,2020-01-27,63.9048,598485
TN,2020-01-28,64.371201,597624
TN,2020-01-29,66.590698,599389
TN,2020-01-30,72.157204,591091
TN,2020-01-31,82.409599,595331
TN,2020-02-01,87.141602,588119
TN,2020-02-02,57.377499,581878
TN,2020-02-03,66.198601,605131
TN,2020-02-04,66.873398,614952
TN,2020-02-05,67.342598,618208
TN,2020-02-06,74.845901,612897
TN,2020-02-07,81.005203,611779
TN,2020-02-08,81.957298,599102
TN,2020-02-09,65.317299,596354
TN,2020-02-10,69.648102,614952
TN,2020-02-11,71.850197,610869
TN,2020-02-12,68.685799,620148
TN,2020-02-13,74.506302,580818
TN,2020-02-14,90.9217,596772
TN,2020-02-15,95.902802,596871
TN,2020-02-16,68.163498,587095
TN,2020-02-17,77.009003,595685
TN,2020-02-18,69.105797,605291
TN,2020-02-19,69.476097,606848
TN,2020-02-20,70.644997,611147
TN,2020-02-21,80.374001,603831
TN,2020-02-22,86.872299,594113
TN,2020-02-23,62.4505,580542
TN,2020-02-24,65.3423,604109
TN,2020-02-25,70.413902,608311
TN,2020-02-26,70.862602,606564
TN,2020-02-27,77.648903,615959
TN,2020-02-28,88.623398,611009
TN,2020-02-29,102.3809,601364
TN,2020-03-01,69.032204,596075
TN,2020-03-02,68.7435,609585
TN,2020-03-03,68.672699,608860
TN,2020-03-04,71.133698,600558
TN,2020-03-05,76.708603,596379
TN,2020-03-06,86.075798,590750
TN,2020-03-07,93.807098,581109
TN,2020-03-08,66.5839,567271
TN,2020-03-09,55.630699,585314
TN,2020-03-10,60.8713,580397
TN,2020-03-11,47.6796,530253
TN,2020-03-12,49.099602,574852
TN,2020-03-13,57.958302,584536
TN,2020-03-14,63.031601,556827
TN,2020-03-15,48.708302,555346
TN,2020-03-16,47.593399,562198
TN,2020-03-17,43.227901,558435
TN,2020-03-18,40.449402,557149
TN,2020-03-19,39.919899,563647
TN,2020-03-20,43.757999,572007
TN,2020-03-21,33.180199,549427
TN,2020-03-22,25.611401,543871
TN,2020-03-23,28.1509,555633
TN,2020-03-24,29.8843,562375
TN,2020-03-25,33.367199,554546
TN,2020-03-26,31.744499,556135
TN,2020-03-27,35.237301,562518
TN,2020-03-28,37.163101,566202
TN,2020-03-29,29.184401,557135
TN,2020-03-30,26.840599,566218
TN,2020-03-31,26.8594,561441
TN,2020-04-01,28.686399,541000
TN,2020-04-02,29.5256,537023
TN,2020-04-03,35.405602,541194
TN,2020-04-04,28.9814,525029
TN,2020-04-05,21.9923,522020
TN,2020-04-06,23.1194,531592
TN,2020-04-07,26.0354,545927
TN,2020-04-08,25.988501,544692
TN,2020-04-09,28.6982,543899
TN,2020-04-10,35.4067,537227
TN,2020-04-11,36.5383,534846
TN,2020-04-12,13.1023,521463
TN,2020-04-13,24.297501,531142
TN,2020-04-14,22.9016,470129
TN,2020-04-15,27.295,450350
TN,2020-04-16,27.1728,448455
TN,2020-04-17,31.298401,455437
TN,2020-04-18,33.2472,470599
TN,2020-04-19,24.021099,508169
TN,2020-04-20,30.0933,510984
TN,2020-04-21,33.826099,509551
TN,2020-04-22,34.068199,500737
TN,2020-04-23,33.4711,499801
TN,2020-04-24,40.485699,506857
TN,2020-04-25,40.144199,526116
TN,2020-04-26,30.8272,507476
TN,2020-04-27,33.598499,492540
TN,2020-04-28,36.8125,503215
TN,2020-04-29,35.6833,504327
TN,2020-04-30,38.851101,491590
TN,2020-05-01,46.665798,488703
TN,2020-05-02,50.4142,506392
TN,2020-05-03,35.8246,525879
TN,2020-05-04,39.817699,513537
TN,2020-05-05,43.083401,511854
TN,2020-05-06,41.810799,511583
TN,2020-05-07,45.5359,507303
TN,2020-05-08,50.777401,505694
TN,2020-05-09,68.9589,520283
TN,2020-05-10,44.856998,520108
TN,2020-05-11,40.624901,501219
TN,2020-05-12,42.373299,502803
TN,2020-05-13,44.429901,507353
TN,2020-05-14,48.3769,505984
TN,2020-05-15,54.882599,511627
TN,2020-05-16,61.030201,522974
TN,2020-05-17,44.2995,516591
TN,2020-05-18,47.575699,529875
TN,2020-05-19,48.09,510607
TN,2020-05-20,48.711102,506772
TN,2020-05-21,52.226002,508217
TN,2020-05-22,60.157501,517242
TN,2020-05-23,67.079697,531128
TN,2020-05-24,53.0774,520334
TN,2020-05-25,43.2048,504050
TN,2020-05-26,50.5956,529312
TN,2020-05-27,48.910599,501525
TN,2020-05-28,51.6824,503107
TN,2020-05-29,62.791,531918
TN,2020-05-30,57.801498,494676
TN,2020-05-31,49.152401,505939
TN,2020-06-01,47.6474,495838
TN,2020-06-02,50.166199,492433
TN,2020-06-03,54.048801,497514
TX,2020-01-20,109.1522,2286293
TX,2020-01-21,106.2384,2353190
TX,2020-01-22,101.6927,2364256
TX,2020-01-23,113.6529,2373529
TX,2020-01-24,118.1081,2357238
TX,2020-01-25,114.2758,2308221
TX,2020-01-26,102.293,2297910
TX,2020-01-27,106.3929,2391577
TX,2020-01-28,100.1719,2405361
TX,2020-01-29,104.728,2390516
TX,2020-01-30,112.3052,2386269
TX,2020-01-31,122.3279,2383324
TX,2020-02-01,122.9952,2322866
TX,2020-02-02,93.535103,2319360
TX,2020-02-03,110.6792,2432973
TX,2020-02-04,108.5187,2468692
TX,2020-02-05,98.309898,2456178
TX,2020-02-06,116.9922,2432116
TX,2020-02-07,125.7088,2435169
TX,2020-02-08,126.5809,2383096
TX,2020-02-09,105.8108,2382123
TX,2020-02-10,114.8756,2484430
TX,2020-02-11,107.6706,2465657
TX,2020-02-12,111.8618,2446284
TX,2020-02-13,118.8998,2276260
TX,2020-02-14,135.7717,2346664
TX,2020-02-15,122.9564,2325941
TX,2020-02-16,102.5783,2292208
TX,2020-02-17,123.1666,2364455
TX,2020-02-18,112.7904,2407201
TX,2020-02-19,112.315,2403394
TX,2020-02-20,115.7292,2407851
TX,2020-02-21,123.5459,2388387
TX,2020-02-22,120.6973,2326949
TX,2020-02-23,101.9151,2296594
TX,2020-02-24,112.941,2402185
TX,2020-02-25,111.9908,2401059
TX,2020-02-26,115.511,2382446
TX,2020-02-27,125.1342,2422466
TX,2020-02-28,135.5941,2382098
TX,2020-02-29,138.9922,2337131
TX,2020-03-01,118.6735,2329245
TX,2020-03-02,116.497,2383525
TX,2020-03-03,112.3608,2395207
TX,2020-03-04,112.1977,2405322
TX,2020-03-05,121.5305,2354608
TX,2020-03-06,132.5497,2323647
TX,2020-03-07,131.5105,2257493
TX,2020-03-08,109.2458,2197212
TX,2020-03-09,91.490898,2254867
TX,2020-03-10,100.6455,2215718
TX,2020-03-11,76.975502,1989262
TX,2020-03-12,74.183502,2143319
TX,2020-03-13,88.721603,2216025
TX,2020-03-14,90.303398,2155636
TX,2020-03-15,79.843597,2194642
TX,2020-03-16,74.125397,2252419
TX,2020-03-17,66.434402,2246879
TX,2020-03-18,59.618801,2246712
TX,2020-03-19,57.512001,2261568
TX,2020-03-20,65.239601,2276728
TX,2020-03-21,48.5005,2198239
TX,2020-03-22,37.001598,2139240
TX,2020-03-23,43.521702,2187766
TX,2020-03-24,51.8437,2180005
TX,2020-03-25,42.655399,2151536
TX,2020-03-26,37.348598,2151642
TX,2020-03-27,40.899899,2174851
TX,2020-03-28,45.088799,2171001
TX,2020-03-29,36.102299,2131939
TX,2020-03-30,32.676498,2200024
TX,2020-03-31,36.319,2185981
TX,2020-04-01,36.869598,2132570
TX,2020-04-02,35.443699,2125740
TX,2020-04-03,45.254799,2160755
TX,2020-04-04,37.755402,2068622
TX,2020-04-05,30.665199,2051599
TX,2020-04-06,31.1912,2086584
TX,2020-04-07,32.192501,2124375
TX,2020-04-08,32.706799,2086833
TX,2020-04-09,34.649799,2142904
TX,2020-04-10,42.952702,2115776
TX,2020-04-11,48.1842,2105310
TX,2020-04-12,27.412201,2045362
TX,2020-04-13,32.312901,2042853
TX,2020-04-14,26.8731,1817338
TX,2020-04-15,32.177799,1737474
TX,2020-04-16,32.094299,1743188
TX,2020-04-17,35.218399,1774962
TX,2020-04-18,40.2882,1846692
TX,2020-04-19,32.6702,2011179
TX,2020-04-20,37.235401,1979169
TX,2020-04-21,40.5107,1983093
TX,2020-04-22,38.413799,1987130
TX,2020-04-23,43.4855,1934159
TX,2020-04-24,49.081402,1963930
TX,2020-04-25,57.365501,2055612
TX,2020-04-26,46.058102,1994695
TX,2020-04-27,41.920101,1920247
TX,2020-04-28,41.418598,1992041
TX,2020-04-29,42.976398,1969687
TX,2020-04-30,46.2211,1905473
TX,2020-05-01,54.933102,1904676
TX,2020-05-02,66.998802,1980032
TX,2020-05-03,52.138199,1980450
TX,2020-05-04,47.087601,1951363
TX,2020-05-05,50.260799,1993393
TX,2020-05-06,51.443401,1989174
TX,2020-05-07,53.918201,1988841
TX,2020-05-08,63.4617,2002582
TX,2020-05-09,85.988098,2041176
TX,2020-05-10,64.527,2033735
TX,2020-05-11,49.955299,1968711
TX,2020-05-12,49.578602,2010073
TX,2020-05-13,53.945099,2003928
TX,2020-05-14,55.713299,2010597
TX,2020-05-15,62.892101,2045312
TX,2020-05-16,70.8116,2088884
TX,2020-05-17,64.803902,1992042
TX,2020-05-18,63.2715,2037489
TX,2020-05-19,58.757099,1972179
TX,2020-05-20,59.8563,1967079
TX,2020-05-21,63.473099,1982875
TX,2020-05-22,73.955902,2000888
TX,2020-05-23,86.495102,2083290
TX,2020-05-24,66.923401,2081638
TX,2020-05-25,56.510899,1977792
TX,2020-05-26,67.258202,2129924
TX,2020-05-27,61.277401,1999216
TX,2020-05-28,62.587101,1991650
TX,2020-05-29,81.167297,2080786
TX,2020-05-30,78.394897,1950103
TX,2020-05-31,65.555603,2034453
TX,2020-06-01,60.647598,2000772
TX,2020-06-02,61.691101,1973055
TX,2020-06-03,66.649803,1972818
UT,2020-01-20,58.500198,183767
UT,2020-01-21,61.266701,189014
UT,2020-01-22,60.0401,189532
UT,2020-01-23,63.4244,189745
UT,2020-01-24,66.654602,189011
UT,2020-01-25,69.849701,184728
UT,2020-01-26,36.618,183887
UT,2020-01-27,61.714001,191460
UT,2020-01-28,60.607899,191327
UT,2020-01-29,58.5425,191021
UT,2020-01-30,64.533096,189367
UT,2020-01-31,71.247803,188887
UT,2020-02-01,76.448601,186254
UT,2020-02-02,34.989399,186488
UT,2020-02-03,45.3274,190795
UT,2020-02-04,60.776199,197022
UT,2020-02-05,61.7589,198060
UT,2020-02-06,60.278198,195326
UT,2020-02-07,72.320396,194963
UT,2020-02-08,74.370003,190197
UT,2020-02-09,40.555901,188402
UT,2020-02-10,64.514,196785
UT,2020-02-11,63.221802,194460
UT,2020-02-12,67.258301,193064
UT,2020-02-13,69.199402,184155
UT,2020-02-14,80.227303,186881
UT,2020-02-15,74.648499,185374
UT,2020-02-16,38.9356,181913
UT,2020-02-17,60.996399,186554
UT,2020-02-18,63.3862,191021
UT,2020-02-19,63.285999,190779
UT,2020-02-20,69.749199,191197
UT,2020-02-21,72.333801,191114
UT,2020-02-22,76.3638,186354
UT,2020-02-23,41.232498,181839
UT,2020-02-24,64.3713,191413
UT,2020-02-25,63.154499,190071
UT,2020-02-26,69.084702,189005
UT,2020-02-27,70.8339,192480
UT,2020-02-28,78.947601,189350
UT,2020-02-29,78.3078,187422
UT,2020-03-01,40.740299,184316
UT,2020-03-02,63.658699,189131
UT,2020-03-03,61.968498,189819
UT,2020-03-04,62.310001,190912
UT,2020-03-05,67.903702,188944
UT,2020-03-06,73.226601,186901
UT,2020-03-07,75.631302,184626
UT,2020-03-08,42.039101,180522
UT,2020-03-09,51.4772,187127
UT,2020-03-10,57.433498,185178
UT,2020-03-11,40.793301,168997
UT,2020-03-12,42.149899,182522
UT,2020-03-13,42.8643,184442
UT,2020-03-14,53.816601,178620
UT,2020-03-15,32.816502,176378
UT,2020-03-16,36.894199,181586
UT,2020-03-17,31.4534,181204
UT,2020-03-18,28.725201,181330
UT,2020-03-19,28.1439,180180
UT,2020-03-20,37.529099,183726
UT,2020-03-21,33.016499,180154
UT,2020-03-22,16.4842,171002
UT,2020-03-23,23.7505,179718
UT,2020-03-24,32.101299,180642
UT,2020-03-25,31.844999,179564
UT,2020-03-26,23.424999,178579
UT,2020-03-27,26.684999,179014
UT,2020-03-28,36.388302,177348
UT,2020-03-29,19.1105,175780
UT,2020-03-30,22.2549,183437
UT,2020-03-31,23.1085,182714
UT,2020-04-01,22.6908,173772
UT,2020-04-02,22.036699,171624
UT,2020-04-03,36.853901,173473
UT,2020-04-04,32.447601,167978
UT,2020-04-05,16.5191,165901
UT,2020-04-06,20.7342,170341
UT,2020-04-07,20.713499,174010
UT,2020-04-08,21.7188,169474
UT,2020-04-09,23.5655,170462
UT,2020-04-10,28.340099,169288
UT,2020-04-11,44.107201,167715
UT,2020-04-12,15.19,158631
UT,2020-04-13,18.739,162610
UT,2020-04-14,16.441099,153138
UT,2020-04-15,19.7062,143109
UT,2020-04-16,20.1152,145649
UT,2020-04-17,22.2883,142560
UT,2020-04-18,33.523701,151095
UT,2020-04-19,17.049299,160595
UT,2020-04-20,24.6203,158644
UT,2020-04-21,25.8591,157966
UT,2020-04-22,25.3559,156384
