county,device_count_t,date
46065,1264,2020-04-08
46081,1888,2020-04-08
46083,3969,2020-04-08
46093,2589,2020-04-08
46099,15210,2020-04-08
46103,7265,2020-04-08
46127,2515,2020-04-08
46135,1958,2020-04-08
47001,8548,2020-04-08
47003,5550,2020-04-08
47005,2067,2020-04-08
47009,13896,2020-04-08
47011,11603,2020-04-08
47013,3413,2020-04-08
47015,1916,2020-04-08
47017,3129,2020-04-08
47019,4464,2020-04-08
47021,5493,2020-04-08
47023,2038,2020-04-08
47025,2680,2020-04-08
47029,3139,2020-04-08
47031,7375,2020-04-08
47033,1954,2020-04-08
47035,5773,2020-04-08
47037,49239,2020-04-08
47041,2378,2020-04-08
47043,6734,2020-04-08
47045,4923,2020-04-08
47047,5204,2020-04-08
47049,1510,2020-04-08
47051,4946,2020-04-08
47053,5990,2020-04-08
47055,3602,2020-04-08
47057,2601,2020-04-08
47059,6619,2020-04-08
47063,6767,2020-04-08
47065,32593,2020-04-08
47069,2103,2020-04-08
47071,3074,2020-04-08
47073,4517,2020-04-08
47075,1882,2020-04-08
47077,3525,2020-04-08
47079,3679,2020-04-08
47081,2623,2020-04-08
47085,2692,2020-04-08
47089,7450,2020-04-08
47091,1296,2020-04-08
47093,45102,2020-04-08
47097,2383,2020-04-08
47099,4856,2020-04-08
47103,4166,2020-04-08
47105,6890,2020-04-08
47107,5593,2020-04-08
47109,3106,2020-04-08
47111,2510,2020-04-08
47113,10872,2020-04-08
47115,4004,2020-04-08
47117,4191,2020-04-08
47119,10913,2020-04-08
47121,1899,2020-04-08
47123,4707,2020-04-08
47125,17601,2020-04-08
47129,1598,2020-04-08
47131,3530,2020-04-08
47133,2408,2020-04-08
47139,1931,2020-04-08
47141,8704,2020-04-08
47143,3719,2020-04-08
47145,5969,2020-04-08
47147,8914,2020-04-08
47149,32230,2020-04-08
47151,1608,2020-04-08
47153,1655,2020-04-08
47155,10441,2020-04-08
47157,66625,2020-04-08
47159,2584,2020-04-08
47163,14855,2020-04-08
47165,19098,2020-04-08
47167,6863,2020-04-08
47171,1482,2020-04-08
47173,2223,2020-04-08
47177,4161,2020-04-08
47179,11791,2020-04-08
47183,3147,2020-04-08
47185,2933,2020-04-08
47187,26068,2020-04-08
47189,17836,2020-04-08
48001,5280,2020-04-08
48003,2434,2020-04-08
48005,8046,2020-04-08
48007,2855,2020-04-08
48013,6001,2020-04-08
48015,4279,2020-04-08
48019,2833,2020-04-08
48021,8739,2020-04-08
48025,2303,2020-04-08
48027,29769,2020-04-08
48029,130892,2020-04-08
48035,2387,2020-04-08
48037,11070,2020-04-08
48039,36247,2020-04-08
48041,14892,2020-04-08
48049,4644,2020-04-08
48051,2170,2020-04-08
48053,6307,2020-04-08
48055,4374,2020-04-08
48057,2708,2020-04-08
48061,22790,2020-04-08
48067,3823,2020-04-08
48071,9003,2020-04-08
48073,5382,2020-04-08
48085,95246,2020-04-08
48089,3309,2020-04-08
48091,20932,2020-04-08
48093,1899,2020-04-08
48097,5717,2020-04-08
48099,7589,2020-04-08
48113,168856,2020-04-08
48117,1714,2020-04-08
48121,84658,2020-04-08
48123,2726,2020-04-08
48133,2985,2020-04-08
48135,14433,2020-04-08
48139,22507,2020-04-08
48141,33828,2020-04-08
48143,4879,2020-04-08
48145,1980,2020-04-08
48147,4687,2020-04-08
48149,3772,2020-04-08
48157,65660,2020-04-08
48161,2735,2020-04-08
48163,1903,2020-04-08
48165,2434,2020-04-08
48167,32696,2020-04-08
48171,3319,2020-04-08
48177,2767,2020-04-08
48179,2520,2020-04-08
48181,15951,2020-04-08
48183,14820,2020-04-08
48185,3838,2020-04-08
48187,18741,2020-04-08
48189,2701,2020-04-08
48199,7866,2020-04-08
48201,307057,2020-04-08
48203,8449,2020-04-08
48209,20463,2020-04-08
48213,10397,2020-04-08
48215,47702,2020-04-08
48217,5498,2020-04-08
48219,2553,2020-04-08
48221,7495,2020-04-08
48223,4963,2020-04-08
48225,2040,2020-04-08
48227,3907,2020-04-08
48231,12711,2020-04-08
48233,2724,2020-04-08
48239,2423,2020-04-08
48241,4397,2020-04-08
48245,21765,2020-04-08
48249,3792,2020-04-08
48251,22829,2020-04-08
48253,2263,2020-04-08
48255,2416,2020-04-08
48257,17396,2020-04-08
48259,6322,2020-04-08
48265,5017,2020-04-08
48273,3395,2020-04-08
48277,5397,2020-04-08
48281,2797,2020-04-08
48285,2712,2020-04-08
48287,2380,2020-04-08
48289,2604,2020-04-08
48291,11074,2020-04-08
48293,2802,2020-04-08
48299,2987,2020-04-08
48303,23198,2020-04-08
48309,22064,2020-04-08
48321,4043,2020-04-08
48323,3271,2020-04-08
48325,6429,2020-04-08
48329,16431,2020-04-08
48331,2818,2020-04-08
48337,2986,2020-04-08
48339,65303,2020-04-08
48341,2253,2020-04-08
48343,1827,2020-04-08
48347,5656,2020-04-08
48349,5250,2020-04-08
48353,2409,2020-04-08
48355,25735,2020-04-08
48361,10593,2020-04-08
48363,4498,2020-04-08
48365,3571,2020-04-08
48367,21655,2020-04-08
48371,2101,2020-04-08
48373,5488,2020-04-08
48375,12584,2020-04-08
48379,2083,2020-04-08
48381,14034,2020-04-08
48389,2990,2020-04-08
48395,2309,2020-04-08
48397,15194,2020-04-08
48401,6083,2020-04-08
48407,3784,2020-04-08
48409,7635,2020-04-08
48415,1769,2020-04-08
48419,2589,2020-04-08
48423,21634,2020-04-08
48425,1797,2020-04-08
48427,3542,2020-04-08
48439,173936,2020-04-08
48441,13289,2020-04-08
48449,3884,2020-04-08
48451,9633,2020-04-08
48453,72956,2020-04-08
48455,1761,2020-04-08
48457,2445,2020-04-08
48459,5379,2020-04-08
48463,2262,2020-04-08
48465,2366,2020-04-08
48467,8087,2020-04-08
48469,9180,2020-04-08
48471,6305,2020-04-08
48473,7725,2020-04-08
48475,2501,2020-04-08
48477,4287,2020-04-08
48479,17207,2020-04-08
48481,4975,2020-04-08
48485,11467,2020-04-08
48491,50983,2020-04-08
48493,6267,2020-04-08
48497,10385,2020-04-08
48499,5871,2020-04-08
48503,2362,2020-04-08
49003,4706,2020-04-08
49005,6246,2020-04-08
49007,1479,2020-04-08
49011,22702,2020-04-08
49013,1272,2020-04-08
49021,3656,2020-04-08
49035,64549,2020-04-08
49039,1589,2020-04-08
49043,3177,2020-04-08
49045,5295,2020-04-08
49047,1833,2020-04-08
49049,30021,2020-04-08
49051,1957,2020-04-08
49053,10178,2020-04-08
49057,16409,2020-04-08
50001,1779,2020-04-08
50003,1884,2020-04-08
50005,1420,2020-04-08
50007,7220,2020-04-08
50011,2842,2020-04-08
50015,1750,2020-04-08
50017,1407,2020-04-08
50019,1133,2020-04-08
50021,3006,2020-04-08
50023,3327,2020-04-08
50025,2567,2020-04-08
50027,3444,2020-04-08
51001,2537,2020-04-08
51003,7548,2020-04-08
51009,3093,2020-04-08
51011,2076,2020-04-08
51013,10292,2020-04-08
51015,7528,2020-04-08
51019,9020,2020-04-08
51023,4168,2020-04-08
51027,1282,2020-04-08
51031,6180,2020-04-08
51033,3433,2020-04-08
51035,2896,2020-04-08
51041,30640,2020-04-08
51047,4387,2020-04-08
51053,3001,2020-04-08
51059,57685,2020-04-08
51061,6875,2020-04-08
51065,2439,2020-04-08
51067,5527,2020-04-08
51069,9401,2020-04-08
51071,1863,2020-04-08
51073,3764,2020-04-08
51075,3208,2020-04-08
51079,1636,2020-04-08
51083,2820,2020-04-08
51085,13028,2020-04-08
51087,25983,2020-04-08
51089,4704,2020-04-08
51093,3853,2020-04-08
51095,5891,2020-04-08
51099,2677,2020-04-08
51101,2102,2020-04-08
51105,1545,2020-04-08
51107,28704,2020-04-08
51109,4357,2020-04-08
51117,3529,2020-04-08
51121,7166,2020-04-08
51127,3046,2020-04-08
51137,3254,2020-04-08
51139,2007,2020-04-08
51141,1687,2020-04-08
51143,5382,2020-04-08
51145,3366,2020-04-08
51149,4148,2020-04-08
51153,30686,2020-04-08
51155,3703,2020-04-08
51161,10653,2020-04-08
51163,2643,2020-04-08
51165,7774,2020-04-08
51167,2187,2020-04-08
51169,1949,2020-04-08
51171,4976,2020-04-08
51173,2314,2020-04-08
51175,1900,2020-04-08
51177,11826,2020-04-08
51179,12293,2020-04-08
51185,3291,2020-04-08
51187,3733,2020-04-08
51191,5779,2020-04-08
51195,3021,2020-04-08
51197,3502,2020-04-08
51199,7216,2020-04-08
51510,6957,2020-04-08
51520,2858,2020-04-08
51540,2989,2020-04-08
51550,21464,2020-04-08
51570,3130,2020-04-08
51590,4103,2020-04-08
51600,2777,2020-04-08
51630,3757,2020-04-08
51650,9880,2020-04-08
51660,4394,2020-04-08
51670,2319,2020-04-08
51680,7495,2020-04-08
51683,3596,2020-04-08
51700,13078,2020-04-08
51710,16388,2020-04-08
51730,3212,2020-04-08
51740,8258,2020-04-08
51760,15627,2020-04-08
51770,9842,2020-04-08
51775,3740,2020-04-08
51790,2493,2020-04-08
51800,8674,2020-04-08
51810,30762,2020-04-08
51820,2293,2020-04-08
51840,3866,2020-04-08
53003,1675,2020-04-08
53005,11912,2020-04-08
53007,4187,2020-04-08
53009,3401,2020-04-08
53011,26556,2020-04-08
53015,6978,2020-04-08
53017,2520,2020-04-08
53021,5130,2020-04-08
53025,5389,2020-04-08
53027,4367,2020-04-08
53029,4348,2020-04-08
53031,1605,2020-04-08
53033,89065,2020-04-08
53035,13777,2020-04-08
53037,3023,2020-04-08
53041,5298,2020-04-08
53045,4020,2020-04-08
53047,1782,2020-04-08
53049,1299,2020-04-08
53053,48349,2020-04-08
53057,7007,2020-04-08
53061,39479,2020-04-08
53063,27465,2020-04-08
53065,2526,2020-04-08
53067,16766,2020-04-08
53071,2913,2020-04-08
53073,8723,2020-04-08
53077,10377,2020-04-08
54001,1295,2020-04-08
54003,10699,2020-04-08
54005,1373,2020-04-08
54009,2597,2020-04-08
54011,7775,2020-04-08
54019,2767,2020-04-08
54025,2500,2020-04-08
54027,1655,2020-04-08
54029,2702,2020-04-08
54033,5814,2020-04-08
54035,2604,2020-04-08
54037,4848,2020-04-08
54039,13837,2020-04-08
54041,1404,2020-04-08
54043,1377,2020-04-08
54045,1721,2020-04-08
54049,4184,2020-04-08
54051,2846,2020-04-08
54053,2618,2020-04-08
54055,4178,2020-04-08
54057,1918,2020-04-08
54061,7225,2020-04-08
54065,1730,2020-04-08
54067,1770,2020-04-08
54069,4325,2020-04-08
54077,2358,2020-04-08
54079,6241,2020-04-08
54081,6229,2020-04-08
54083,1990,2020-04-08
54097,1736,2020-04-08
54099,3368,2020-04-08
54107,6997,2020-04-08
55001,2180,2020-04-08
55005,4107,2020-04-08
55009,18617,2020-04-08
55015,5758,2020-04-08
55017,6175,2020-04-08
55019,2512,2020-04-08
55021,6292,2020-04-08
55025,32177,2020-04-08
55027,8330,2020-04-08
55029,2215,2020-04-08
55031,3011,2020-04-08
55033,4307,2020-04-08
55035,8432,2020-04-08
55039,9153,2020-04-08
55043,4492,2020-04-08
55045,3518,2020-04-08
55049,2403,2020-04-08
55053,2363,2020-04-08
55055,8090,2020-04-08
55057,2957,2020-04-08
55059,13486,2020-04-08
55063,8343,2020-04-08
55065,2051,2020-04-08
55069,2144,2020-04-08
55071,5631,2020-04-08
55073,10296,2020-04-08
55075,3415,2020-04-08
55079,46629,2020-04-08
55081,4513,2020-04-08
55083,3255,2020-04-08
55085,2899,2020-04-08
55087,17049,2020-04-08
55089,8674,2020-04-08
55093,3649,2020-04-08
55095,4606,2020-04-08
55097,5950,2020-04-08
55101,14831,2020-04-08
55105,14143,2020-04-08
55109,9791,2020-04-08
55111,5975,2020-04-08
55113,1371,2020-04-08
55115,3405,2020-04-08
55117,8730,2020-04-08
55121,2691,2020-04-08
55123,1660,2020-04-08
55125,1872,2020-04-08
55127,10467,2020-04-08
55131,13907,2020-04-08
55133,36566,2020-04-08
55135,4947,2020-04-08
55137,2384,2020-04-08
55139,14810,2020-04-08
55141,6184,2020-04-08
56001,2415,2020-04-08
56005,3063,2020-04-08
56013,1399,2020-04-08
56021,7511,2020-04-08
56025,4442,2020-04-08
56029,1537,2020-04-08
56033,1767,2020-04-08
56037,3339,2020-04-08
56039,870,2020-04-08
56041,1770,2020-04-08
1001,6914,2020-04-07
1003,24879,2020-04-07
1005,2600,2020-04-07
1007,2951,2020-04-07
1009,8089,2020-04-07
1013,2142,2020-04-07
1015,13176,2020-04-07
1017,3951,2020-04-07
1019,3638,2020-04-07
1021,5957,2020-04-07
1023,1580,2020-04-07
1025,2797,2020-04-07
1027,1657,2020-04-07
1029,2330,2020-04-07
1031,6966,2020-04-07
1033,7817,2020-04-07
1039,4987,2020-04-07
1041,1824,2020-04-07
1043,11787,2020-04-07
1045,6450,2020-04-07
1047,3074,2020-04-07
1049,7971,2020-04-07
1051,11591,2020-04-07
1053,4171,2020-04-07
1055,11749,2020-04-07
1057,2231,2020-04-07
1059,3779,2020-04-07
1061,3853,2020-04-07
1065,1752,2020-04-07
1067,2597,2020-04-07
1069,14108,2020-04-07
1071,6018,2020-04-07
1073,66335,2020-04-07
1075,2032,2020-04-07
1077,11024,2020-04-07
1079,4118,2020-04-07
1081,16629,2020-04-07
1083,12137,2020-04-07
1087,2120,2020-04-07
1089,35341,2020-04-07
1091,2587,2020-04-07
1093,4582,2020-04-07
1095,11724,2020-04-07
1097,37819,2020-04-07
1099,2111,2020-04-07
1101,19138,2020-04-07
1103,15134,2020-04-07
1107,2028,2020-04-07
1109,3839,2020-04-07
1111,2975,2020-04-07
1113,7030,2020-04-07
1115,13972,2020-04-07
1117,27388,2020-04-07
1121,10554,2020-04-07
1123,5282,2020-04-07
1125,20305,2020-04-07
1127,8787,2020-04-07
1129,2131,2020-04-07
1133,3407,2020-04-07
2020,11107,2020-04-07
2090,3908,2020-04-07
2110,931,2020-04-07
2122,2392,2020-04-07
2170,5260,2020-04-07
4003,6952,2020-04-07
4005,6488,2020-04-07
4007,2584,2020-04-07
4009,1676,2020-04-07
4012,2213,2020-04-07
4013,227634,2020-04-07
4015,14396,2020-04-07
4017,4640,2020-04-07
4019,46490,2020-04-07
4021,26060,2020-04-07
4023,2064,2020-04-07
4025,14829,2020-04-07
4027,7936,2020-04-07
5001,2198,2020-04-07
5003,2215,2020-04-07
5005,3501,2020-04-07
5007,27330,2020-04-07
5009,3388,2020-04-07
5015,2562,2020-04-07
5019,2986,2020-04-07
5021,1818,2020-04-07
5023,3162,2020-04-07
5027,1727,2020-04-07
5029,3211,2020-04-07
5031,12373,2020-04-07
5033,7436,2020-04-07
5035,5459,2020-04-07
5037,2083,2020-04-07
5043,1877,2020-04-07
5045,13493,2020-04-07
5047,2384,2020-04-07
5051,10752,2020-04-07
5055,4001,2020-04-07
5057,2580,2020-04-07
5059,4337,2020-04-07
5061,1800,2020-04-07
5063,3235,2020-04-07
5067,1964,2020-04-07
5069,5999,2020-04-07
5071,2800,2020-04-07
5083,2201,2020-04-07
5085,10343,2020-04-07
5087,1692,2020-04-07
5091,5765,2020-04-07
5093,5230,2020-04-07
5103,1857,2020-04-07
5111,2824,2020-04-07
5113,1857,2020-04-07
5115,7458,2020-04-07
5119,38064,2020-04-07
5121,1805,2020-04-07
5125,15897,2020-04-07
5131,13225,2020-04-07
5133,1642,2020-04-07
5135,1828,2020-04-07
5139,3655,2020-04-07
5141,1960,2020-04-07
5143,20552,2020-04-07
5145,9291,2020-04-07
6001,49805,2020-04-07
6005,2122,2020-04-07
6007,9059,2020-04-07
6009,2576,2020-04-07
6013,42144,2020-04-07
6015,1146,2020-04-07
6017,10346,2020-04-07
6019,38490,2020-04-07
6021,1938,2020-04-07
6023,4635,2020-04-07
6025,5565,2020-04-07
6029,36966,2020-04-07
6031,6866,2020-04-07
6033,2601,2020-04-07
6035,1408,2020-04-07
6037,304359,2020-04-07
6039,7216,2020-04-07
6041,6886,2020-04-07
6045,3112,2020-04-07
6047,11334,2020-04-07
6051,665,2020-04-07
6053,11839,2020-04-07
6055,5124,2020-04-07
6057,5321,2020-04-07
6059,124457,2020-04-07
6061,24360,2020-04-07
6065,106143,2020-04-07
6067,65568,2020-04-07
6069,2891,2020-04-07
6071,100119,2020-04-07
6073,116953,2020-04-07
6075,13070,2020-04-07
6077,32218,2020-04-07
6079,11659,2020-04-07
6081,23276,2020-04-07
6083,12651,2020-04-07
6085,56477,2020-04-07
6087,7601,2020-04-07
6089,9415,2020-04-07
6093,2966,2020-04-07
6095,18658,2020-04-07
6097,15586,2020-04-07
6099,24456,2020-04-07
6101,5097,2020-04-07
6103,3925,2020-04-07
6107,18601,2020-04-07
6109,2629,2020-04-07
6111,32420,2020-04-07
6113,9940,2020-04-07
6115,4451,2020-04-07
8001,35085,2020-04-07
8005,41497,2020-04-07
8013,15216,2020-04-07
8014,5776,2020-04-07
8029,1719,2020-04-07
8031,36022,2020-04-07
8035,26230,2020-04-07
8037,2155,2020-04-07
8039,2568,2020-04-07
8041,40499,2020-04-07
8043,2918,2020-04-07
8045,2800,2020-04-07
8049,906,2020-04-07
8059,35182,2020-04-07
8067,2395,2020-04-07
8069,21270,2020-04-07
8075,2083,2020-04-07
8077,8698,2020-04-07
8083,1250,2020-04-07
8085,2199,2020-04-07
8087,2657,2020-04-07
8089,1411,2020-04-07
8097,653,2020-04-07
8101,9766,2020-04-07
8107,1207,2020-04-07
8117,1562,2020-04-07
8119,1800,2020-04-07
8123,23794,2020-04-07
9001,45134,2020-04-07
9003,50356,2020-04-07
9005,11549,2020-04-07
9007,11547,2020-04-07
9009,46981,2020-04-07
9011,16050,2020-04-07
9013,10175,2020-04-07
9015,8504,2020-04-07
10001,13710,2020-04-07
10003,32391,2020-04-07
10005,16847,2020-04-07
11001,21554,2020-04-07
12001,19023,2020-04-07
12003,3327,2020-04-07
12005,16076,2020-04-07
12007,3441,2020-04-07
12009,47492,2020-04-07
12011,119627,2020-04-07
12015,18083,2020-04-07
12017,14293,2020-04-07
12019,22228,2020-04-07
12021,25180,2020-04-07
12023,7667,2020-04-07
12027,3018,2020-04-07
12031,73328,2020-04-07
12033,27516,2020-04-07
12035,9992,2020-04-07
12039,4120,2020-04-07
12041,2139,2020-04-07
12045,1604,2020-04-07
12049,2642,2020-04-07
12051,3467,2020-04-07
12053,18141,2020-04-07
12055,8706,2020-04-07
12057,104408,2020-04-07
12059,2235,2020-04-07
12061,13168,2020-04-07
12063,5282,2020-04-07
12069,35259,2020-04-07
12071,56512,2020-04-07
12073,20352,2020-04-07
12075,4660,2020-04-07
12079,1983,2020-04-07
12081,33139,2020-04-07
12083,32447,2020-04-07
12085,14811,2020-04-07
12086,133728,2020-04-07
12087,5613,2020-04-07
12089,9537,2020-04-07
12091,19005,2020-04-07
12093,3981,2020-04-07
12095,104005,2020-04-07
12097,31656,2020-04-07
12099,88365,2020-04-07
12101,51332,2020-04-07
12103,67724,2020-04-07
12105,57716,2020-04-07
12107,7368,2020-04-07
12109,27204,2020-04-07
12111,25706,2020-04-07
12113,19418,2020-04-07
12115,35945,2020-04-07
12117,40571,2020-04-07
12119,12754,2020-04-07
12121,4919,2020-04-07
12123,2051,2020-04-07
12127,44677,2020-04-07
12129,3697,2020-04-07
12131,9051,2020-04-07
12133,3076,2020-04-07
13001,2043,2020-04-07
13005,1624,2020-04-07
13009,4312,2020-04-07
13011,3483,2020-04-07
13013,10540,2020-04-07
13015,13389,2020-04-07
13017,2102,2020-04-07
13019,2232,2020-04-07
13021,14708,2020-04-07
13023,1627,2020-04-07
13025,2089,2020-04-07
13027,1779,2020-04-07
13029,5650,2020-04-07
13031,6791,2020-04-07
13033,3576,2020-04-07
13035,4074,2020-04-07
13039,5201,2020-04-07
13045,13328,2020-04-07
13047,9405,2020-04-07
13051,22149,2020-04-07
13055,2537,2020-04-07
13057,27659,2020-04-07
13059,9471,2020-04-07
13063,23068,2020-04-07
13067,59887,2020-04-07
13069,4570,2020-04-07
13071,4598,2020-04-07
13073,15185,2020-04-07
13075,2512,2020-04-07
13077,16051,2020-04-07
13081,2518,2020-04-07
13083,2393,2020-04-07
13085,4583,2020-04-07
13087,3355,2020-04-07
13089,49132,2020-04-07
13091,1969,2020-04-07
13095,7781,2020-04-07
13097,15012,2020-04-07
13103,7568,2020-04-07
13105,2317,2020-04-07
13107,2672,2020-04-07
13111,3194,2020-04-07
13113,13142,2020-04-07
13115,10406,2020-04-07
13117,26836,2020-04-07
13119,4202,2020-04-07
13121,76368,2020-04-07
13123,3381,2020-04-07
13127,8003,2020-04-07
13129,7149,2020-04-07
13131,2867,2020-04-07
13133,2512,2020-04-07
13135,72001,2020-04-07
13137,5244,2020-04-07
13139,21233,2020-04-07
13143,4194,2020-04-07
13145,4724,2020-04-07
13147,3245,2020-04-07
13151,23308,2020-04-07
13153,15210,2020-04-07
13157,11428,2020-04-07
13159,2175,2020-04-07
13161,1597,2020-04-07
13163,1905,2020-04-07
13169,3571,2020-04-07
13171,2283,2020-04-07
13175,5718,2020-04-07
13177,4473,2020-04-07
13179,5090,2020-04-07
13183,1837,2020-04-07
13185,11088,2020-04-07
13187,3715,2020-04-07
13189,2706,2020-04-07
13195,3665,2020-04-07
13199,2401,2020-04-07
13205,2472,2020-04-07
13207,4065,2020-04-07
13211,3122,2020-04-07
13213,4073,2020-04-07
13215,16983,2020-04-07
13217,11529,2020-04-07
13219,5768,2020-04-07
13221,1628,2020-04-07
13223,18086,2020-04-07
13225,3946,2020-04-07
13227,4315,2020-04-07
13229,2649,2020-04-07
13231,3031,2020-04-07
13233,5064,2020-04-07
13237,3116,2020-04-07
13241,1749,2020-04-07
13245,17768,2020-04-07
13247,9265,2020-04-07
13251,1426,2020-04-07
13255,7202,2020-04-07
13257,3240,2020-04-07
13261,2858,2020-04-07
13267,2363,2020-04-07
13275,5261,2020-04-07
13277,5317,2020-04-07
13279,3322,2020-04-07
13285,7404,2020-04-07
13291,3135,2020-04-07
13293,3092,2020-04-07
13295,7245,2020-04-07
13297,11901,2020-04-07
13299,4283,2020-04-07
13303,1784,2020-04-07
13305,3313,2020-04-07
13311,3776,2020-04-07
13313,9752,2020-04-07
13321,2345,2020-04-07
15001,7096,2020-04-07
15003,30392,2020-04-07
15007,2839,2020-04-07
15009,6707,2020-04-07
16001,26725,2020-04-07
16005,4963,2020-04-07
16011,3175,2020-04-07
16017,2727,2020-04-07
16019,8172,2020-04-07
16027,14129,2020-04-07
16031,2055,2020-04-07
16039,2077,2020-04-07
16045,1234,2020-04-07
16051,2360,2020-04-07
16053,2479,2020-04-07
16055,11068,2020-04-07
16057,1761,2020-04-07
16065,2521,2020-04-07
16067,1878,2020-04-07
16069,2835,2020-04-07
16075,1999,2020-04-07
16083,5537,2020-04-07
17001,5389,2020-04-07
17005,2223,2020-04-07
17007,6082,2020-04-07
17011,3865,2020-04-07
17015,1679,2020-04-07
17017,1337,2020-04-07
17019,14804,2020-04-07
17021,3476,2020-04-07
17023,2342,2020-04-07
17025,1684,2020-04-07
17027,4950,2020-04-07
17029,4873,2020-04-07
17031,224503,2020-04-07
17033,2051,2020-04-07
17037,9436,2020-04-07
17039,2132,2020-04-07
17041,2692,2020-04-07
17043,70371,2020-04-07
17045,1972,2020-04-07
17049,4707,2020-04-07
17051,2579,2020-04-07
17053,1871,2020-04-07
17055,4999,2020-04-07
17057,3395,2020-04-07
17063,7931,2020-04-07
17067,1774,2020-04-07
17073,5971,2020-04-07
17075,3773,2020-04-07
17077,4848,2020-04-07
17081,5091,2020-04-07
17083,2387,2020-04-07
17085,2424,2020-04-07
17089,41187,2020-04-07
17091,10415,2020-04-07
17093,14267,2020-04-07
17095,4975,2020-04-07
17097,51290,2020-04-07
17099,11674,2020-04-07
17103,4021,2020-04-07
17105,4306,2020-04-07
17109,2129,2020-04-07
17111,28965,2020-04-07
17113,15067,2020-04-07
17115,9080,2020-04-07
17117,4576,2020-04-07
17119,27368,2020-04-07
17121,4587,2020-04-07
17125,1615,2020-04-07
17127,1515,2020-04-07
17131,1956,2020-04-07
17133,4358,2020-04-07
17135,3349,2020-04-07
17137,3257,2020-04-07
17139,1782,2020-04-07
17141,6224,2020-04-07
17143,14983,2020-04-07
17145,2535,2020-04-07
17147,2425,2020-04-07
17157,3784,2020-04-07
17159,1808,2020-04-07
17161,12325,2020-04-07
17163,23914,2020-04-07
17165,2555,2020-04-07
17167,16679,2020-04-07
17173,2640,2020-04-07
17179,14290,2020-04-07
17181,1755,2020-04-07
17183,7400,2020-04-07
17189,2316,2020-04-07
17191,1816,2020-04-07
17193,1742,2020-04-07
17195,1883,2020-04-07
17197,64905,2020-04-07
17199,8261,2020-04-07
17201,23306,2020-04-07
17203,4843,2020-04-07
18001,3092,2020-04-07
18003,31436,2020-04-07
